©╛╥А©Ь,аЖ©╙╪╪╨н╠╦╨п,╟е╥║юо,╠Б©б(║фC),╫ю╣╣(%),юоа╤(hr),╫ц╟ё,юЭ╥б╟е╥║╥╝(╢эю╖ : MWh)
еб╬Г╠╓,╠╓аж╫ц,2019-12-10,12.6,63,0,18,1.66918
еб╬Г╠╓,╠╓аж╫ц,2019-12-10,11.6,71,,19,0.97908
еб╬Г╠╓,╠╓аж╫ц,2019-12-10,10.7,77,,20,0.44776
еб╬Г╠╓,╠╓аж╫ц,2019-12-10,9.3,83,,21,0.26904
еб╬Г╠╓,╠╓аж╫ц,2019-12-10,9.1,83,,22,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-10,8.8,87,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,7.7,93,,0,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,7.6,94,,1,0.00312
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.9,94,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.4,95,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.4,94,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.2,95,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.6,95,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.6,94,,7,0.057345
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.3,95,0,8,2.686109
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,7.4,94,0,9,8.643729
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,9.1,86,0,10,15.032323
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,11.7,78,0,11,18.709216
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,13.8,77,0.8,12,13.178991
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,13.8,72,0.8,13,5.085216
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,10.5,81,0,14,3.070948
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,9.9,73,0,15,5.276671
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,10,59,0,16,2.133297
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,8.9,54,0,17,1.083159
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,8,56,0,18,0.7457
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.8,56,,19,0.46488
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.3,55,,20,0.36128
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,6.1,54,,21,0.24552
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,5.8,51,,22,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-11,5.4,54,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,5.4,55,,0,0.072
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,5.6,55,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,5.2,56,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,5,58,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,4.9,53,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,4.6,50,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,3.5,57,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,2.9,56,,7,0.162431
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,2,58,0,8,5.06438
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,3.1,53,0.9,9,16.091254
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,4.2,49,1,10,25.49912
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,5.5,43,1,11,32.124703
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,5.7,32,1,12,33.8869
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,6.3,29,1,13,32.434898
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,7.1,27,1,14,25.914769
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,7.2,30,1,15,14.653177
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,6.8,34,1,16,4.276969
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,5.3,39,1,17,1.192465
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,4,47,0.2,18,1.47336
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,3.1,50,,19,0.54592
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,2.6,53,,20,0.44616
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,2,56,,21,0.26936
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,1.7,57,,22,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-12,1,59,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,0.8,60,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,0.3,65,,1,0.00432
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,-0.4,69,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,-0.5,69,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,-0.5,68,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,-0.9,69,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,-1.1,74,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,-1,71,,7,0.233642
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,-0.8,70,0,8,4.0601
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,0.3,63,0.9,9,14.69719
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,2.1,51,1,10,21.744802
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,4.4,48,1,11,22.052916
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,5.8,41,0.9,12,23.085794
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,7.4,35,0.9,13,23.658574
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,8.7,21,1,14,21.191371
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,10,11,1,15,11.796395
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,9.6,9,1,16,3.557157
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,8,12,0.9,17,1.189261
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,6.7,19,0.1,18,1.44392
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,6.1,23,,19,0.54308
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,5.5,30,,20,0.45008
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,4.8,34,,21,0.26744
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,4.1,44,,22,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-13,3.3,48,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,2.7,49,,0,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,2.8,50,,1,0.00264
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,3.3,53,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,2.8,53,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,3.2,53,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,1.9,76,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,2.7,85,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,3.4,91,,7,0.098685
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,3.7,91,0,8,4.398778
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,5.6,69,0.8,9,15.414035
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,6.7,56,1,10,24.100509
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,7.4,50,1,11,31.327832
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,8.1,41,1,12,33.529533
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,9.1,30,1,13,32.302114
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,9.6,26,1,14,24.583006
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,9.7,29,1,15,13.680039
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,9.3,29,1,16,3.554135
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,7.4,34,0.6,17,1.171054
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,5.9,46,0,18,1.4582
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,5.5,41,,19,0.54344
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,4.4,46,,20,0.44552
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,4.4,47,,21,0.26976
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,3.7,49,,22,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-14,3.7,51,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,3.4,51,,0,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,3,53,,1,0.0024
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,2.8,57,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,2.5,56,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,2.1,59,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,1.8,57,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,1.5,56,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,1.7,61,,7,0.133205
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,1.3,67,0,8,4.655038
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,3.5,59,0.9,9,14.983028
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,6.1,51,1,10,23.482414
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,9.7,46,1,11,28.927097
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,12.4,45,1,12,30.562262
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,14,45,1,13,27.698891
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,14.8,42,1,14,17.978985
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,14.2,45,0.7,15,9.428341
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,14.3,46,0.4,16,3.848224
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,13.2,50,0.4,17,1.114786
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,11.7,54,0,18,1.49266
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,11.3,55,,19,0.59766
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,10.2,59,,20,0.44752
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,10.3,58,,21,0.2704
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,9.4,65,,22,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-15,8.9,70,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,8.5,71,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,7.6,77,,1,0.00192
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,7.4,76,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,7.3,79,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,6.8,78,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,6.8,79,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,6.5,80,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,6.7,78,,7,0.026757
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,6.9,76,0,8,3.175043
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,7.5,75,0.1,9,11.945171
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,9.8,63,0.8,10,18.755786
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,11.7,54,1,11,22.681384
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,13.2,49,1,12,21.210467
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,14.7,49,0.7,13,24.587958
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,15.7,46,1,14,11.496796
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,15.2,49,0.5,15,3.805387
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,14.7,52,0,16,2.896078
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,13.9,52,0.2,17,1.214653
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,12.6,54,0,18,1.31678
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,12.1,56,,19,0.52382
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,11.4,59,,20,0.44392
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,10.9,61,,21,0.26992
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,9.7,68,,22,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-16,8.8,73,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8.4,75,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8.1,77,,1,0.00144
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,7.9,79,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,7.9,80,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,7.9,82,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8,81,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8.5,80,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8.9,80,,7,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8.8,86,0,8,0.108862
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8.4,96,0,9,1.407859
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,9.1,97,0,10,2.653866
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,9.6,97,0,11,1.370406
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,9.7,97,0,12,1.782876
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,10.1,98,0,13,1.275203
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,9.9,98,0,14,1.399407
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,10.2,98,0,15,1.225484
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,10.7,97,0,16,0.271437
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,10.2,95,0,17,0.08952
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,9.8,94,0,18,0.10176
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,9.5,88,,19,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,9,87,,20,0.16896
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8.6,84,,21,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8.1,79,,22,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-17,8,77,,23,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,7.6,75,,0,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,7.1,78,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,7,76,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,6.1,74,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,5.5,76,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,5.1,78,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,5,76,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,4.4,80,,7,0.012423
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,4.5,77,0,8,1.894004
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,4.9,71,0,9,5.934432
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,5.1,68,0,10,13.822741
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,5.5,64,0.3,11,23.817199
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,6.8,57,0.9,12,30.047923
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,6.9,54,1,13,29.524589
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,7.5,53,1,14,23.782314
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,7.2,52,1,15,13.562741
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,6.9,52,1,16,3.829641
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,5.3,59,0.9,17,1.339553
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,4,64,0,18,2.1604
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,3.2,67,,19,0.99298
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,2.3,70,,20,0.77558
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,2.8,68,,21,0.37194
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,3.1,67,,22,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-18,3.1,67,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,2.7,69,,0,0.17448
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,2.9,69,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,2.5,64,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,2,58,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,1.4,68,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,1,72,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,0.6,69,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,0.4,71,,7,0.048797
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,0.9,68,0,8,4.215429
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,2.1,58,0.9,9,15.01606
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,3.1,52,1,10,23.84332
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,3.9,46,1,11,30.893459
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,6.1,36,1,12,33.026295
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,6.4,26,1,13,32.173121
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,6.6,28,1,14,19.270462
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,5.9,31,1,15,11.844818
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,6.1,36,1,16,3.678843
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,4.6,43,0.5,17,1.418929
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,4,52,0,18,2.2987
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,3.6,50,,19,1.36548
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,3.4,47,,20,0.74984
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,2.9,49,,21,0.47136
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,2.3,50,,22,0.17712
еб╬Г╠╓,╠╓аж╫ц,2019-12-19,1.7,54,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,1.8,53,,0,0.17664
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,1.3,57,,1,0.00024
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,0.7,64,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,0.9,65,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,1,68,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,1.2,68,,5,0.00048
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,0.9,70,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,1.1,71,,7,0.007015
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,1.3,72,0,8,1.313477
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,1.6,71,0,9,7.548341
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,2.6,70,0.1,10,11.334826
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,3.7,67,0.7,11,15.453743
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,5,72,0.1,12,11.42358
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,5.1,61,0,13,6.239812
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,5.4,57,0,14,7.27787
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,5.8,54,0,15,7.268429
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,5.7,51,0,16,2.746123
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,5.2,54,0,17,1.177586
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,4.1,62,0,18,1.31162
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,3.9,61,,19,0.7556
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,3.5,64,,20,0.60024
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,2.8,68,,21,0.26376
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,2.7,66,,22,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-20,1.9,67,,23,0.17688
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,1.1,74,,0,0.072
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,0.9,77,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,0.2,79,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,-0.3,83,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,-0.6,86,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,-1,88,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,-0.5,83,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,0.5,75,,7,0.014047
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,0.2,75,0,8,1.873258
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,1.4,68,0,9,6.705978
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,2.6,62,0,10,8.058946
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,3.8,46,0,11,8.899535
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,4.5,52,0,12,9.542025
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,4.8,51,0,13,7.144229
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,5,50,0,14,5.639023
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,5.4,50,0,15,5.509359
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,5.6,48,0,16,2.841556
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,5.4,48,0,17,0.945845
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,4.1,52,0,18,1.13706
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,3.6,55,,19,0.38016
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,3.3,56,,20,0.29448
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,2.2,62,,21,0.2904
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,2.4,55,,22,0.17688
еб╬Г╠╓,╠╓аж╫ц,2019-12-21,2.2,55,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,2.8,55,,0,0.11904
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,1.7,69,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,1.4,72,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,1.4,73,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,1.7,74,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,2.4,69,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,1.8,71,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,2,72,,7,0.003119
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,2.2,72,0,8,1.263313
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,3.3,69,0,9,4.712004
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,4.9,61,0,10,7.048823
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,6.7,50,0,11,9.877957
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,8.1,48,0,12,16.052609
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,9.4,44,0.2,13,20.209029
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,10.5,42,0.8,14,21.200099
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,11.3,40,1,15,11.189708
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,11.2,40,1,16,3.476978
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,10.4,42,0.7,17,1.450949
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,8.5,48,0.1,18,1.3499
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,7.6,52,,19,0.65644
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,6.6,58,,20,0.44576
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,5.9,62,,21,0.42216
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,4.9,65,,22,0.41328
еб╬Г╠╓,╠╓аж╫ц,2019-12-22,4.6,71,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,3.6,74,,0,0.17664
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,2.6,84,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,2.7,86,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,3.3,80,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,3.2,83,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,3.3,85,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,2.6,89,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,2.8,94,,7,0.02591
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,3,95,0,8,1.164336
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,3.7,95,0,9,5.762655
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,4.8,94,0,10,12.85207
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,7.1,83,1,11,17.600079
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,8.3,65,0.7,12,20.008088
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,8.7,50,0.7,13,17.165287
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,9.2,54,0.5,14,12.060326
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,9.4,50,0.6,15,9.563239
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,8.7,50,0.6,16,2.73355
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,7.3,58,0.5,17,1.381413
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,6.3,58,0,18,1.37932
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,5.7,57,,19,0.90676
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,5.5,58,,20,0.52256
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,5.2,57,,21,0.42216
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,3.7,63,,22,0.17736
еб╬Г╠╓,╠╓аж╫ц,2019-12-23,3.8,63,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-12-24,3,67,,0,0.17112
еб╬Г╠╓,╠╓аж╫ц,2019-12-24,2.4,67,,1,0.00048
еб╬Г╠╓,╠╓аж╫ц,2019-12-24,2.8,69,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-24,2.4,68,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-24,2.1,72,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-12-24,2,71,,5,0
