,연료원,지역세부구분,거래일,기온(°C),습도(%),일조(hr),시간,전력거래량(단위 : MWh)
14081,태양광,광주시,2019-08-10,32.4,53.0,0.9,17,9.202037
14082,태양광,광주시,2019-08-10,31.6,54.0,0.5,18,6.02453
14083,태양광,광주시,2019-08-10,30.7,54.0,0.8,19,2.371168
14084,태양광,광주시,2019-08-10,29.6,59.0,0.0,20,0.88142
14085,태양광,광주시,2019-08-10,28.8,59.0,0.0,21,0.30514
14086,태양광,광주시,2019-08-10,28.6,59.0,0.0,22,0.02832
14087,태양광,광주시,2019-08-10,28.2,62.0,0.0,23,0.0
14088,태양광,광주시,2019-08-11,28.1,65.0,0.0,0,0.00672
14089,태양광,광주시,2019-08-11,27.7,70.0,0.0,1,0.0
14090,태양광,광주시,2019-08-11,27.6,73.0,0.0,2,0.0
14091,태양광,광주시,2019-08-11,27.2,76.0,0.0,3,0.0
14092,태양광,광주시,2019-08-11,27.4,76.0,0.0,4,0.0
14093,태양광,광주시,2019-08-11,27.4,78.0,0.0,5,0.000316
14094,태양광,광주시,2019-08-11,27.8,74.0,0.0,6,2.018557
14095,태양광,광주시,2019-08-11,28.4,68.0,0.3,7,5.29481
14096,태양광,광주시,2019-08-11,28.6,68.0,0.2,8,11.715873
14097,태양광,광주시,2019-08-11,29.5,70.0,0.3,9,17.686829
14098,태양광,광주시,2019-08-11,29.9,66.0,0.7,10,17.579638
14099,태양광,광주시,2019-08-11,30.0,66.0,0.7,11,18.300621
14100,태양광,광주시,2019-08-11,30.0,62.0,0.6,12,17.912396
14101,태양광,광주시,2019-08-11,30.4,60.0,0.1,13,14.742881
14102,태양광,광주시,2019-08-11,29.9,63.0,0.0,14,8.227568
14103,태양광,광주시,2019-08-11,29.6,66.0,0.0,15,4.649914
14104,태양광,광주시,2019-08-11,28.7,73.0,0.0,16,3.5229
14105,태양광,광주시,2019-08-11,28.6,75.0,0.0,17,2.498284
14106,태양광,광주시,2019-08-11,28.2,79.0,0.0,18,2.128317
14107,태양광,광주시,2019-08-11,27.8,84.0,0.0,19,1.10824
14108,태양광,광주시,2019-08-11,26.5,94.0,0.0,20,0.49532
14109,태양광,광주시,2019-08-11,26.2,97.0,0.0,21,0.09888
14110,태양광,광주시,2019-08-11,26.1,97.0,0.0,22,0.0
14111,태양광,광주시,2019-08-11,26.0,98.0,0.0,23,0.0
14112,태양광,광주시,2019-08-12,26.6,97.0,0.0,0,0.0
14113,태양광,광주시,2019-08-12,26.8,96.0,0.0,1,0.10104
14114,태양광,광주시,2019-08-12,26.7,96.0,0.0,2,0.00552
14115,태양광,광주시,2019-08-12,27.0,96.0,0.0,3,0.0
14116,태양광,광주시,2019-08-12,26.5,97.0,0.0,4,0.0
14117,태양광,광주시,2019-08-12,26.8,96.0,0.0,5,0.0
14118,태양광,광주시,2019-08-12,26.8,96.0,0.0,6,0.098156
14119,태양광,광주시,2019-08-12,26.9,96.0,0.0,7,1.879084
14120,태양광,광주시,2019-08-12,27.5,95.0,0.0,8,2.79917
14121,태양광,광주시,2019-08-12,26.8,97.0,0.0,9,7.683384
14122,태양광,광주시,2019-08-12,28.7,93.0,0.3,10,15.355432
14123,태양광,광주시,2019-08-12,29.7,85.0,0.9,11,15.147389
14124,태양광,광주시,2019-08-12,29.1,88.0,0.4,12,11.288046
14125,태양광,광주시,2019-08-12,29.1,84.0,0.6,13,8.057184
14126,태양광,광주시,2019-08-12,28.1,94.0,0.0,14,10.51133
14127,태양광,광주시,2019-08-12,29.2,88.0,0.1,15,14.920116
14128,태양광,광주시,2019-08-12,29.4,84.0,0.7,16,9.342886
14129,태양광,광주시,2019-08-12,29.8,84.0,0.4,17,7.997301
14130,태양광,광주시,2019-08-12,29.0,84.0,0.8,18,3.104642
14131,태양광,광주시,2019-08-12,28.6,86.0,0.3,19,0.55509
14132,태양광,광주시,2019-08-12,28.2,88.0,0.0,20,0.50588
14133,태양광,광주시,2019-08-12,28.0,89.0,0.0,21,0.27504
14134,태양광,광주시,2019-08-12,27.9,88.0,0.0,22,0.17616
14135,태양광,광주시,2019-08-12,27.6,90.0,0.0,23,0.17592
14136,태양광,광주시,2019-08-13,27.5,90.0,0.0,0,0.17616
14137,태양광,광주시,2019-08-13,27.1,91.0,0.0,1,0.11712
14138,태양광,광주시,2019-08-13,27.1,90.0,0.0,2,0.0
14139,태양광,광주시,2019-08-13,27.0,89.0,0.0,3,0.0
14140,태양광,광주시,2019-08-13,26.3,91.0,0.0,4,0.0
14141,태양광,광주시,2019-08-13,25.8,94.0,0.0,5,0.0005
14142,태양광,광주시,2019-08-13,25.9,93.0,0.0,6,0.983406
14143,태양광,광주시,2019-08-13,25.8,95.0,0.7,7,7.324488
14144,태양광,광주시,2019-08-13,27.5,85.0,1.0,8,16.486643
14145,태양광,광주시,2019-08-13,29.3,75.0,1.0,9,23.986498
14146,태양광,광주시,2019-08-13,30.3,68.0,1.0,10,27.296748
14147,태양광,광주시,2019-08-13,31.5,61.0,1.0,11,25.016959
14148,태양광,광주시,2019-08-13,32.0,65.0,0.9,12,20.932911
14149,태양광,광주시,2019-08-13,32.4,62.0,0.3,13,19.884194
14150,태양광,광주시,2019-08-13,32.3,62.0,0.3,14,17.712827
14151,태양광,광주시,2019-08-13,32.6,67.0,0.3,15,17.748584
14152,태양광,광주시,2019-08-13,32.8,62.0,0.6,16,13.425387
14153,태양광,광주시,2019-08-13,31.9,67.0,0.1,17,6.908424
14154,태양광,광주시,2019-08-13,31.5,70.0,0.0,18,4.05364
14155,태양광,광주시,2019-08-13,30.5,80.0,0.1,19,1.535941
14156,태양광,광주시,2019-08-13,29.4,87.0,0.0,20,1.02296
14157,태양광,광주시,2019-08-13,29.3,87.0,0.0,21,0.43608
14158,태양광,광주시,2019-08-13,28.4,91.0,0.0,22,0.00864
14159,태양광,광주시,2019-08-13,27.9,94.0,0.0,23,0.0
14160,태양광,광주시,2019-08-14,28.1,94.0,0.0,0,0.00672
14161,태양광,광주시,2019-08-14,27.7,94.0,0.0,1,0.0
14162,태양광,광주시,2019-08-14,27.2,95.0,0.0,2,0.0
14163,태양광,광주시,2019-08-14,26.8,96.0,0.0,3,0.0
14164,태양광,광주시,2019-08-14,26.4,96.0,0.0,4,0.0
14165,태양광,광주시,2019-08-14,26.3,96.0,0.0,5,0.000216
14166,태양광,광주시,2019-08-14,26.1,96.0,0.0,6,1.08379
14167,태양광,광주시,2019-08-14,26.5,95.0,0.4,7,6.713625
14168,태양광,광주시,2019-08-14,28.0,89.0,0.8,8,15.226496
14169,태양광,광주시,2019-08-14,29.1,82.0,1.0,9,20.934562
14170,태양광,광주시,2019-08-14,31.0,75.0,1.0,10,25.627762
14171,태양광,광주시,2019-08-14,31.5,72.0,1.0,11,27.656161
14172,태양광,광주시,2019-08-14,32.2,65.0,1.0,12,28.064952
14173,태양광,광주시,2019-08-14,33.4,60.0,1.0,13,22.431468
14174,태양광,광주시,2019-08-14,34.3,60.0,0.9,14,23.601855
14175,태양광,광주시,2019-08-14,34.1,56.0,0.9,15,23.203451
14176,태양광,광주시,2019-08-14,32.9,68.0,0.5,16,17.389513
14177,태양광,광주시,2019-08-14,32.5,70.0,0.5,17,10.197446
14178,태양광,광주시,2019-08-14,32.5,70.0,0.7,18,6.543608
14179,태양광,광주시,2019-08-14,31.4,74.0,1.0,19,3.115821
14180,태양광,광주시,2019-08-14,30.1,79.0,0.0,20,0.97364
14181,태양광,광주시,2019-08-14,29.5,84.0,0.0,21,0.4764
14182,태양광,광주시,2019-08-14,29.5,82.0,0.0,22,0.20384
14183,태양광,광주시,2019-08-14,29.3,75.0,0.0,23,0.15168
14184,태양광,광주시,2019-08-15,29.2,71.0,0.0,0,0.00672
14185,태양광,광주시,2019-08-15,28.4,74.0,0.0,1,0.0
14186,태양광,광주시,2019-08-15,28.5,72.0,0.0,2,0.0
14187,태양광,광주시,2019-08-15,28.0,75.0,0.0,3,0.0
14188,태양광,광주시,2019-08-15,27.2,81.0,0.0,4,0.0
14189,태양광,광주시,2019-08-15,25.9,92.0,0.0,5,0.0
14190,태양광,광주시,2019-08-15,25.5,95.0,0.0,6,0.356404
14191,태양광,광주시,2019-08-15,25.6,95.0,0.0,7,2.116331
14192,태양광,광주시,2019-08-15,26.3,92.0,0.0,8,7.242349
14193,태양광,광주시,2019-08-15,27.1,89.0,0.0,9,9.35548
14194,태양광,광주시,2019-08-15,27.5,87.0,0.0,10,21.258897
14195,태양광,광주시,2019-08-15,29.8,78.0,0.7,11,24.856658
14196,태양광,광주시,2019-08-15,30.3,75.0,0.5,12,22.640598
14197,태양광,광주시,2019-08-15,30.8,70.0,0.8,13,21.758521
14198,태양광,광주시,2019-08-15,30.6,73.0,0.1,14,20.567484
14199,태양광,광주시,2019-08-15,29.2,76.0,0.4,15,10.794164
14200,태양광,광주시,2019-08-15,28.5,78.0,0.2,16,7.933138
14201,태양광,광주시,2019-08-15,28.8,79.0,0.0,17,6.135659
14202,태양광,광주시,2019-08-15,27.7,84.0,0.0,18,3.350923
14203,태양광,광주시,2019-08-15,27.1,88.0,0.0,19,1.470648
14204,태양광,광주시,2019-08-15,26.3,90.0,0.0,20,0.80846
14205,태양광,광주시,2019-08-15,26.6,87.0,0.0,21,0.30304
14206,태양광,광주시,2019-08-15,26.5,85.0,0.0,22,0.0
14207,태양광,광주시,2019-08-15,26.1,89.0,0.0,23,0.0
14208,태양광,광주시,2019-08-16,26.0,91.0,0.0,0,0.0
14209,태양광,광주시,2019-08-16,26.1,93.0,0.0,1,0.0
14210,태양광,광주시,2019-08-16,26.0,94.0,0.0,2,0.0
14211,태양광,광주시,2019-08-16,26.0,95.0,0.0,3,0.0
14212,태양광,광주시,2019-08-16,25.8,95.0,0.0,4,0.0
14213,태양광,광주시,2019-08-16,25.6,94.0,0.0,5,0.000704
14214,태양광,광주시,2019-08-16,25.2,93.0,0.0,6,0.779316
14215,태양광,광주시,2019-08-16,25.3,93.0,0.0,7,3.290414
14216,태양광,광주시,2019-08-16,25.5,94.0,0.0,8,8.46316
14217,태양광,광주시,2019-08-16,26.2,90.0,0.1,9,10.850164
14218,태양광,광주시,2019-08-16,26.1,92.0,0.1,10,16.205301
14219,태양광,광주시,2019-08-16,29.1,76.0,0.3,11,11.769699
14220,태양광,광주시,2019-08-16,27.2,88.0,0.2,12,15.023981
14221,태양광,광주시,2019-08-16,27.7,77.0,0.1,13,17.225486
14222,태양광,광주시,2019-08-16,28.8,76.0,0.2,14,22.595955
14223,태양광,광주시,2019-08-16,28.8,72.0,0.3,15,17.470334
14224,태양광,광주시,2019-08-16,28.9,71.0,0.1,16,17.509921
14225,태양광,광주시,2019-08-16,29.0,68.0,0.4,17,10.986159
14226,태양광,광주시,2019-08-16,28.8,74.0,0.9,18,4.937118
14227,태양광,광주시,2019-08-16,26.7,79.0,0.9,19,1.529462
14228,태양광,광주시,2019-08-16,25.8,85.0,0.0,20,0.86752
14229,태양광,광주시,2019-08-16,25.4,89.0,0.0,21,0.26016
14230,태양광,광주시,2019-08-16,25.2,91.0,0.0,22,0.0
14231,태양광,광주시,2019-08-16,24.9,92.0,0.0,23,0.0
14232,태양광,광주시,2019-08-17,24.7,94.0,0.0,0,0.00576
14233,태양광,광주시,2019-08-17,24.3,94.0,0.0,1,0.0
14234,태양광,광주시,2019-08-17,24.2,95.0,0.0,2,0.0
14235,태양광,광주시,2019-08-17,23.9,96.0,0.0,3,0.0
14236,태양광,광주시,2019-08-17,23.9,96.0,0.0,4,0.0
14237,태양광,광주시,2019-08-17,23.7,96.0,0.0,5,0.000316
14238,태양광,광주시,2019-08-17,23.5,97.0,0.0,6,0.841086
14239,태양광,광주시,2019-08-17,23.8,96.0,0.3,7,5.417022
14240,태양광,광주시,2019-08-17,25.0,93.0,0.8,8,13.785252
14241,태양광,광주시,2019-08-17,27.0,82.0,0.8,9,20.538751
14242,태양광,광주시,2019-08-17,26.9,80.0,0.8,10,21.512056
14243,태양광,광주시,2019-08-17,29.0,71.0,0.9,11,23.90454
14244,태양광,광주시,2019-08-17,28.7,73.0,0.9,12,24.568919
14245,태양광,광주시,2019-08-17,30.4,65.0,1.0,13,23.598364
14246,태양광,광주시,2019-08-17,30.8,61.0,0.9,14,21.476454
14247,태양광,광주시,2019-08-17,30.6,60.0,0.7,15,17.837427
14248,태양광,광주시,2019-08-17,30.5,62.0,0.8,16,13.367099
14249,태양광,광주시,2019-08-17,29.3,70.0,0.6,17,7.09798
14250,태양광,광주시,2019-08-17,28.7,77.0,0.0,18,3.896173
14251,태양광,광주시,2019-08-17,27.8,84.0,0.0,19,1.993312
14252,태양광,광주시,2019-08-17,27.0,88.0,0.0,20,0.95536
14253,태양광,광주시,2019-08-17,26.9,88.0,0.0,21,0.4816
14254,태양광,광주시,2019-08-17,26.5,92.0,0.0,22,0.17872
14255,태양광,광주시,2019-08-17,25.6,97.0,0.0,23,0.17592
14256,태양광,광주시,2019-08-18,25.5,94.0,0.0,0,0.17616
14257,태양광,광주시,2019-08-18,25.5,87.0,0.0,1,0.10896
14258,태양광,광주시,2019-08-18,25.2,87.0,0.0,2,0.0
14259,태양광,광주시,2019-08-18,24.5,90.0,0.0,3,0.0
14260,태양광,광주시,2019-08-18,24.2,92.0,0.0,4,0.0
14261,태양광,광주시,2019-08-18,23.4,95.0,0.0,5,7.2e-05
14262,태양광,광주시,2019-08-18,23.1,96.0,0.0,6,0.713363
14263,태양광,광주시,2019-08-18,23.2,96.0,0.1,7,4.237009
14264,태양광,광주시,2019-08-18,24.0,95.0,0.5,8,14.81684
14265,태양광,광주시,2019-08-18,25.1,83.0,0.9,9,25.520727
14266,태양광,광주시,2019-08-18,27.1,65.0,0.8,10,27.316878
14267,태양광,광주시,2019-08-18,27.7,56.0,1.0,11,31.912287
14268,태양광,광주시,2019-08-18,29.1,47.0,1.0,12,32.649611
14269,태양광,광주시,2019-08-18,30.1,41.0,1.0,13,33.22086
14270,태양광,광주시,2019-08-18,30.7,40.0,1.0,14,31.230867
14271,태양광,광주시,2019-08-18,31.0,42.0,1.0,15,26.466695
14272,태양광,광주시,2019-08-18,31.0,40.0,1.0,16,19.563801
14273,태양광,광주시,2019-08-18,30.4,45.0,1.0,17,11.319525
14274,태양광,광주시,2019-08-18,28.6,54.0,1.0,18,4.852366
14275,태양광,광주시,2019-08-18,26.9,61.0,1.0,19,2.467528
14276,태양광,광주시,2019-08-18,26.1,66.0,0.0,20,1.1502
14277,태양광,광주시,2019-08-18,24.8,75.0,0.0,21,0.49188
14278,태양광,광주시,2019-08-18,24.7,73.0,0.0,22,0.20384
14279,태양광,광주시,2019-08-18,24.2,77.0,0.0,23,0.17616
14280,태양광,광주시,2019-08-19,23.6,82.0,0.0,0,0.17976
14281,태양광,광주시,2019-08-19,23.0,86.0,0.0,1,0.17616
14282,태양광,광주시,2019-08-19,23.1,85.0,0.0,2,0.00408
14283,태양광,광주시,2019-08-19,22.4,87.0,0.0,3,0.0
14284,태양광,광주시,2019-08-19,21.5,93.0,0.0,4,0.0
14285,태양광,광주시,2019-08-19,21.4,93.0,0.0,5,0.0
14286,태양광,광주시,2019-08-19,21.4,94.0,0.0,6,0.814388
14287,태양광,광주시,2019-08-19,21.2,95.0,0.3,7,6.885059
14288,태양광,광주시,2019-08-19,23.8,83.0,1.0,8,17.328131
14289,태양광,광주시,2019-08-19,25.9,72.0,1.0,9,22.25242
14290,태양광,광주시,2019-08-19,26.2,68.0,0.9,10,26.093921
14291,태양광,광주시,2019-08-19,28.5,56.0,1.0,11,26.339617
14292,태양광,광주시,2019-08-19,30.0,51.0,1.0,12,27.542419
14293,태양광,광주시,2019-08-19,29.9,50.0,1.0,13,30.703769
14294,태양광,광주시,2019-08-19,32.0,41.0,0.8,14,27.843156
14295,태양광,광주시,2019-08-19,30.8,44.0,0.8,15,21.452814
14296,태양광,광주시,2019-08-19,29.6,46.0,0.2,16,13.829357
14297,태양광,광주시,2019-08-19,30.2,43.0,0.8,17,8.843006
14298,태양광,광주시,2019-08-19,30.1,46.0,0.9,18,4.605784
14299,태양광,광주시,2019-08-19,29.3,49.0,0.5,19,2.4256
14300,태양광,광주시,2019-08-19,28.0,61.0,0.0,20,1.0682
14301,태양광,광주시,2019-08-19,26.7,75.0,0.0,21,0.47984
14302,태양광,광주시,2019-08-19,26.1,70.0,0.0,22,0.20368
14303,태양광,광주시,2019-08-19,25.9,74.0,0.0,23,0.17616
14304,태양광,광주시,2019-08-20,25.7,77.0,0.0,0,0.17592
14305,태양광,광주시,2019-08-20,25.3,77.0,0.0,1,0.17592
14306,태양광,광주시,2019-08-20,24.8,81.0,0.0,2,0.00288
14307,태양광,광주시,2019-08-20,24.0,85.0,0.0,3,0.0
14308,태양광,광주시,2019-08-20,23.8,89.0,0.0,4,0.0
14309,태양광,광주시,2019-08-20,23.6,90.0,0.0,5,0.0
14310,태양광,광주시,2019-08-20,23.3,94.0,0.0,6,1.014362
14311,태양광,광주시,2019-08-20,23.5,94.0,0.0,7,6.169098
14312,태양광,광주시,2019-08-20,25.2,86.0,1.0,8,14.932461
14313,태양광,광주시,2019-08-20,26.7,76.0,1.0,9,22.26143
14314,태양광,광주시,2019-08-20,28.9,66.0,1.0,10,25.950052
14315,태양광,광주시,2019-08-20,29.8,62.0,0.8,11,23.315571
14316,태양광,광주시,2019-08-20,30.1,58.0,0.6,12,22.202096
14317,태양광,광주시,2019-08-20,29.9,61.0,0.0,13,15.794196
14318,태양광,광주시,2019-08-20,30.1,59.0,0.0,14,15.741358
14319,태양광,광주시,2019-08-20,30.1,59.0,0.0,15,11.851527
14320,태양광,광주시,2019-08-20,30.1,63.0,0.0,16,10.221266
14321,태양광,광주시,2019-08-20,30.2,62.0,0.4,17,7.876839
14322,태양광,광주시,2019-08-20,29.8,64.0,0.5,18,3.136398
14323,태양광,광주시,2019-08-20,29.3,67.0,0.0,19,1.460476
14324,태양광,광주시,2019-08-20,28.3,72.0,0.0,20,1.01162
14325,태양광,광주시,2019-08-20,27.4,77.0,0.0,21,0.43732
14326,태양광,광주시,2019-08-20,26.7,80.0,0.0,22,0.17616
14327,태양광,광주시,2019-08-20,26.6,81.0,0.0,23,0.17616
14328,태양광,광주시,2019-08-21,26.0,86.0,0.0,0,0.18168
14329,태양광,광주시,2019-08-21,26.2,84.0,0.0,1,0.1752
14330,태양광,광주시,2019-08-21,25.9,87.0,0.0,2,0.0
14331,태양광,광주시,2019-08-21,25.7,89.0,0.0,3,0.0
14332,태양광,광주시,2019-08-21,25.6,88.0,0.0,4,0.0
14333,태양광,광주시,2019-08-21,24.9,89.0,0.0,5,0.0
14334,태양광,광주시,2019-08-21,25.4,87.0,0.0,6,0.44826
14335,태양광,광주시,2019-08-21,25.7,86.0,0.0,7,2.918725
14336,태양광,광주시,2019-08-21,26.1,84.0,0.0,8,7.463234
14337,태양광,광주시,2019-08-21,27.2,78.0,0.2,9,14.715003
14338,태양광,광주시,2019-08-21,27.2,83.0,0.2,10,15.299188
14339,태양광,광주시,2019-08-21,28.2,76.0,0.2,11,16.668012
14340,태양광,광주시,2019-08-21,29.0,75.0,0.3,12,16.358289
14341,태양광,광주시,2019-08-21,29.3,77.0,0.1,13,14.142032
14342,태양광,광주시,2019-08-21,28.3,85.0,0.0,14,12.225846
14343,태양광,광주시,2019-08-21,29.0,89.0,0.1,15,11.113736
14344,태양광,광주시,2019-08-21,27.5,89.0,0.0,16,6.838584
14345,태양광,광주시,2019-08-21,26.6,97.0,0.0,17,4.49572
14346,태양광,광주시,2019-08-21,26.3,97.0,0.2,18,2.400752
14347,태양광,광주시,2019-08-21,26.3,98.0,0.0,19,1.417972
14348,태양광,광주시,2019-08-21,25.8,98.0,0.0,20,0.87254
14349,태양광,광주시,2019-08-21,25.4,99.0,0.0,21,0.43512
14350,태양광,광주시,2019-08-21,25.4,99.0,0.0,22,0.17616
14351,태양광,광주시,2019-08-21,25.4,99.0,0.0,23,0.17616
14352,태양광,광주시,2019-08-22,25.6,99.0,0.0,0,0.17616
14353,태양광,광주시,2019-08-22,25.6,99.0,0.0,1,0.17496
14354,태양광,광주시,2019-08-22,25.6,99.0,0.0,2,0.0
14355,태양광,광주시,2019-08-22,25.4,99.0,0.0,3,0.0
14356,태양광,광주시,2019-08-22,25.2,99.0,0.0,4,0.0
14357,태양광,광주시,2019-08-22,25.2,99.0,0.0,5,0.0
14358,태양광,광주시,2019-08-22,24.9,99.0,0.0,6,0.00912
14359,태양광,광주시,2019-08-22,24.8,99.0,0.0,7,0.143732
14360,태양광,광주시,2019-08-22,24.9,99.0,0.0,8,0.741796
14361,태양광,광주시,2019-08-22,24.7,99.0,0.0,9,4.500271
14362,태양광,광주시,2019-08-22,25.0,98.0,0.0,10,15.021111
14363,태양광,광주시,2019-08-22,26.5,95.0,0.4,11,24.726478
14364,태양광,광주시,2019-08-22,28.3,84.0,0.7,12,28.348656
14365,태양광,광주시,2019-08-22,30.1,71.0,0.8,13,28.14193
14366,태양광,광주시,2019-08-22,30.5,69.0,0.9,14,25.403651
14367,태양광,광주시,2019-08-22,31.0,57.0,0.9,15,23.518078
14368,태양광,광주시,2019-08-22,30.1,63.0,0.9,16,14.22765
14369,태양광,광주시,2019-08-22,29.8,64.0,0.5,17,6.736577
14370,태양광,광주시,2019-08-22,28.2,71.0,0.1,18,3.955475
14371,태양광,광주시,2019-08-22,27.0,78.0,0.0,19,2.186917
14372,태양광,광주시,2019-08-22,26.2,86.0,0.0,20,0.74336
14373,태양광,광주시,2019-08-22,25.7,90.0,0.0,21,0.30272
14374,태양광,광주시,2019-08-22,25.6,88.0,0.0,22,0.0124
14375,태양광,광주시,2019-08-22,25.6,81.0,0.0,23,0.0
14376,태양광,광주시,2019-08-23,25.5,81.0,0.0,0,0.0
14377,태양광,광주시,2019-08-23,25.0,84.0,0.0,1,0.0
14378,태양광,광주시,2019-08-23,25.2,85.0,0.0,2,0.0
14379,태양광,광주시,2019-08-23,24.5,92.0,0.0,3,0.0
14380,태양광,광주시,2019-08-23,24.3,94.0,0.0,4,0.0
14381,태양광,광주시,2019-08-23,24.2,94.0,0.0,5,0.0
14382,태양광,광주시,2019-08-23,24.1,95.0,0.0,6,0.2341
14383,태양광,광주시,2019-08-23,24.3,95.0,0.0,7,3.08995
14384,태양광,광주시,2019-08-23,24.8,88.0,0.0,8,6.864319
14385,태양광,광주시,2019-08-23,25.2,81.0,0.0,9,9.754579
14386,태양광,광주시,2019-08-23,25.8,76.0,0.0,10,12.569906
14387,태양광,광주시,2019-08-23,26.2,73.0,0.1,11,15.204616
14388,태양광,광주시,2019-08-23,27.2,75.0,0.1,12,24.694014
14389,태양광,광주시,2019-08-23,28.6,53.0,0.7,13,26.462098
14390,태양광,광주시,2019-08-23,28.6,58.0,0.8,14,20.119986
14391,태양광,광주시,2019-08-23,28.2,55.0,0.3,15,21.083269
14392,태양광,광주시,2019-08-23,28.8,51.0,0.9,16,15.141123
14393,태양광,광주시,2019-08-23,28.5,55.0,1.0,17,7.248739
14394,태양광,광주시,2019-08-23,27.2,66.0,0.5,18,4.464865
14395,태양광,광주시,2019-08-23,26.4,72.0,0.6,19,1.749604
14396,태양광,광주시,2019-08-23,25.7,78.0,0.0,20,0.82348
14397,태양광,광주시,2019-08-23,25.2,82.0,0.0,21,0.29304
14398,태양광,광주시,2019-08-23,24.8,85.0,0.0,22,0.0
14399,태양광,광주시,2019-08-23,23.8,89.0,0.0,23,0.0
14400,태양광,광주시,2019-08-24,23.2,92.0,0.0,0,0.0048
14401,태양광,광주시,2019-08-24,22.8,94.0,0.0,1,0.0
14402,태양광,광주시,2019-08-24,22.0,95.0,0.0,2,0.0
14403,태양광,광주시,2019-08-24,21.4,97.0,0.0,3,0.0
14404,태양광,광주시,2019-08-24,20.9,97.0,0.0,4,0.0
14405,태양광,광주시,2019-08-24,20.4,97.0,0.0,5,0.0
14406,태양광,광주시,2019-08-24,20.3,98.0,0.0,6,0.317868
14407,태양광,광주시,2019-08-24,20.5,98.0,0.2,7,3.524556
14408,태양광,광주시,2019-08-24,21.4,96.0,0.7,8,9.177684
14409,태양광,광주시,2019-08-24,22.3,95.0,0.3,9,19.179569
14410,태양광,광주시,2019-08-24,24.1,81.0,0.7,10,18.870461
14411,태양광,광주시,2019-08-24,25.5,76.0,0.3,11,18.954054
14412,태양광,광주시,2019-08-24,26.3,75.0,0.1,12,18.27649
14413,태양광,광주시,2019-08-24,26.3,74.0,0.0,13,25.384359
14414,태양광,광주시,2019-08-24,27.8,54.0,0.4,14,26.745363
14415,태양광,광주시,2019-08-24,28.4,54.0,0.6,15,18.823974
14416,태양광,광주시,2019-08-24,27.4,56.0,0.1,16,8.325193
14417,태양광,광주시,2019-08-24,26.4,62.0,0.0,17,5.458587
14418,태양광,광주시,2019-08-24,25.8,65.0,0.0,18,3.599578
14419,태양광,광주시,2019-08-24,25.4,69.0,0.0,19,1.746676
14420,태양광,광주시,2019-08-24,24.9,72.0,0.0,20,0.7837
14421,태양광,광주시,2019-08-24,24.8,74.0,0.0,21,0.29616
14422,태양광,광주시,2019-08-24,24.1,77.0,0.0,22,0.0
14423,태양광,광주시,2019-08-24,23.1,83.0,0.0,23,0.0
14424,태양광,광주시,2019-08-25,22.8,88.0,0.0,0,0.0048
14425,태양광,광주시,2019-08-25,22.3,92.0,0.0,1,0.0
14426,태양광,광주시,2019-08-25,21.8,95.0,0.0,2,0.0
14427,태양광,광주시,2019-08-25,21.6,94.0,0.0,3,0.0
14428,태양광,광주시,2019-08-25,21.7,95.0,0.0,4,0.0
14429,태양광,광주시,2019-08-25,21.6,95.0,0.0,5,0.0
14430,태양광,광주시,2019-08-25,21.7,94.0,0.0,6,0.066428
14431,태양광,광주시,2019-08-25,21.6,94.0,0.0,7,2.005916
14432,태양광,광주시,2019-08-25,21.6,95.0,0.0,8,5.626913
14433,태양광,광주시,2019-08-25,22.0,96.0,0.0,9,8.118892
